statement,label,extracted_statement_ids,extracted_statement_texts
(35 + 10) - (17 - 16) = 44,True,"[128000, 128011, 7, 1758, 489, 220, 605, 8, 482, 320, 1114, 482, 220, 845, 8, 284, 220, 2096, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 + 10) - (17 - 16) = 44<｜Assistant｜><think>
"
(8 - 6) + (3 + 17) = 22,True,"[128000, 128011, 7, 23, 482, 220, 21, 8, 489, 320, 18, 489, 220, 1114, 8, 284, 220, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 - 6) + (3 + 17) = 22<｜Assistant｜><think>
"
(31 + 19) + (10 * 14) = 190,True,"[128000, 128011, 7, 2148, 489, 220, 777, 8, 489, 320, 605, 353, 220, 975, 8, 284, 220, 7028, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 + 19) + (10 * 14) = 190<｜Assistant｜><think>
"
(17 * 32) * (1 - 4) = -1632,True,"[128000, 128011, 7, 1114, 353, 220, 843, 8, 353, 320, 16, 482, 220, 19, 8, 284, 482, 9892, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(17 * 32) * (1 - 4) = -1632<｜Assistant｜><think>
"
(33 * 34) - (15 + 14) = 1096,False,"[128000, 128011, 7, 1644, 353, 220, 1958, 8, 482, 320, 868, 489, 220, 975, 8, 284, 220, 7743, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 * 34) - (15 + 14) = 1096<｜Assistant｜><think>
"
(2 * 16) * (2 * 5) = 315,False,"[128000, 128011, 7, 17, 353, 220, 845, 8, 353, 320, 17, 353, 220, 20, 8, 284, 220, 15189, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(2 * 16) * (2 * 5) = 315<｜Assistant｜><think>
"
(18 + 22) + (4 * 11) = 87,False,"[128000, 128011, 7, 972, 489, 220, 1313, 8, 489, 320, 19, 353, 220, 806, 8, 284, 220, 4044, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 + 22) + (4 * 11) = 87<｜Assistant｜><think>
"
(32 - 21) + (7 - 13) = 5,True,"[128000, 128011, 7, 843, 482, 220, 1691, 8, 489, 320, 22, 482, 220, 1032, 8, 284, 220, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 - 21) + (7 - 13) = 5<｜Assistant｜><think>
"
(13 * 20) / (15 - 19) = -68,False,"[128000, 128011, 7, 1032, 353, 220, 508, 8, 611, 320, 868, 482, 220, 777, 8, 284, 482, 2614, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 * 20) / (15 - 19) = -68<｜Assistant｜><think>
"
(10 + 22) * (3 + 17) = 639,False,"[128000, 128011, 7, 605, 489, 220, 1313, 8, 353, 320, 18, 489, 220, 1114, 8, 284, 220, 23079, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 + 22) * (3 + 17) = 639<｜Assistant｜><think>
"
(6 * 32) + (19 - 15) = 196,True,"[128000, 128011, 7, 21, 353, 220, 843, 8, 489, 320, 777, 482, 220, 868, 8, 284, 220, 5162, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 * 32) + (19 - 15) = 196<｜Assistant｜><think>
"
(24 - 34) * (9 * 10) = -903,False,"[128000, 128011, 7, 1187, 482, 220, 1958, 8, 353, 320, 24, 353, 220, 605, 8, 284, 482, 23305, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 - 34) * (9 * 10) = -903<｜Assistant｜><think>
"
(24 * 2) / (3 - 5) = -22,False,"[128000, 128011, 7, 1187, 353, 220, 17, 8, 611, 320, 18, 482, 220, 20, 8, 284, 482, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 * 2) / (3 - 5) = -22<｜Assistant｜><think>
"
(15 - 38) * (1 + 19) = -465,False,"[128000, 128011, 7, 868, 482, 220, 1987, 8, 353, 320, 16, 489, 220, 777, 8, 284, 482, 19988, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 - 38) * (1 + 19) = -465<｜Assistant｜><think>
"
(19 - 37) + (7 + 4) = -7,True,"[128000, 128011, 7, 777, 482, 220, 1806, 8, 489, 320, 22, 489, 220, 19, 8, 284, 482, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 - 37) + (7 + 4) = -7<｜Assistant｜><think>
"
(7 * 2) + (11 * 7) = 89,False,"[128000, 128011, 7, 22, 353, 220, 17, 8, 489, 320, 806, 353, 220, 22, 8, 284, 220, 4578, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(7 * 2) + (11 * 7) = 89<｜Assistant｜><think>
"
(10 - 36) - (8 + 20) = -57,False,"[128000, 128011, 7, 605, 482, 220, 1927, 8, 482, 320, 23, 489, 220, 508, 8, 284, 482, 3226, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 - 36) - (8 + 20) = -57<｜Assistant｜><think>
"
(13 * 7) - (19 * 9) = -80,True,"[128000, 128011, 7, 1032, 353, 220, 22, 8, 482, 320, 777, 353, 220, 24, 8, 284, 482, 1490, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 * 7) - (19 * 9) = -80<｜Assistant｜><think>
"
(26 * 2) + (15 - 17) = 50,True,"[128000, 128011, 7, 1627, 353, 220, 17, 8, 489, 320, 868, 482, 220, 1114, 8, 284, 220, 1135, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 * 2) + (15 - 17) = 50<｜Assistant｜><think>
"
(40 - 2) - (10 + 19) = 9,True,"[128000, 128011, 7, 1272, 482, 220, 17, 8, 482, 320, 605, 489, 220, 777, 8, 284, 220, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 - 2) - (10 + 19) = 9<｜Assistant｜><think>
"
(3 * 9) - (12 * 7) = -57,True,"[128000, 128011, 7, 18, 353, 220, 24, 8, 482, 320, 717, 353, 220, 22, 8, 284, 482, 3226, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(3 * 9) - (12 * 7) = -57<｜Assistant｜><think>
"
(6 + 29) * (13 + 9) = 770,True,"[128000, 128011, 7, 21, 489, 220, 1682, 8, 353, 320, 1032, 489, 220, 24, 8, 284, 220, 20772, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 + 29) * (13 + 9) = 770<｜Assistant｜><think>
"
(33 + 11) + (4 + 9) = 54,False,"[128000, 128011, 7, 1644, 489, 220, 806, 8, 489, 320, 19, 489, 220, 24, 8, 284, 220, 4370, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 + 11) + (4 + 9) = 54<｜Assistant｜><think>
"
(15 - 32) - (17 + 3) = -37,True,"[128000, 128011, 7, 868, 482, 220, 843, 8, 482, 320, 1114, 489, 220, 18, 8, 284, 482, 1806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 - 32) - (17 + 3) = -37<｜Assistant｜><think>
"
(35 / 5) + (19 * 7) = 135,False,"[128000, 128011, 7, 1758, 611, 220, 20, 8, 489, 320, 777, 353, 220, 22, 8, 284, 220, 8878, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 / 5) + (19 * 7) = 135<｜Assistant｜><think>
"
(35 * 24) / (7 + 3) = 81,False,"[128000, 128011, 7, 1758, 353, 220, 1187, 8, 611, 320, 22, 489, 220, 18, 8, 284, 220, 5932, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 * 24) / (7 + 3) = 81<｜Assistant｜><think>
"
(26 - 13) - (15 * 2) = -18,False,"[128000, 128011, 7, 1627, 482, 220, 1032, 8, 482, 320, 868, 353, 220, 17, 8, 284, 482, 972, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 - 13) - (15 * 2) = -18<｜Assistant｜><think>
"
(36 - 39) - (18 - 11) = -9,False,"[128000, 128011, 7, 1927, 482, 220, 2137, 8, 482, 320, 972, 482, 220, 806, 8, 284, 482, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 - 39) - (18 - 11) = -9<｜Assistant｜><think>
"
(8 - 36) + (4 - 18) = -42,True,"[128000, 128011, 7, 23, 482, 220, 1927, 8, 489, 320, 19, 482, 220, 972, 8, 284, 482, 2983, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 - 36) + (4 - 18) = -42<｜Assistant｜><think>
"
(1 + 39) * (20 - 1) = 763,False,"[128000, 128011, 7, 16, 489, 220, 2137, 8, 353, 320, 508, 482, 220, 16, 8, 284, 220, 26083, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 + 39) * (20 - 1) = 763<｜Assistant｜><think>
"
(10 - 5) * (13 * 9) = 585,True,"[128000, 128011, 7, 605, 482, 220, 20, 8, 353, 320, 1032, 353, 220, 24, 8, 284, 220, 21535, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 - 5) * (13 * 9) = 585<｜Assistant｜><think>
"
(14 - 2) * (8 * 17) = 1632,True,"[128000, 128011, 7, 975, 482, 220, 17, 8, 353, 320, 23, 353, 220, 1114, 8, 284, 220, 9892, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 - 2) * (8 * 17) = 1632<｜Assistant｜><think>
"
(2 - 30) * (1 - 7) = 168,True,"[128000, 128011, 7, 17, 482, 220, 966, 8, 353, 320, 16, 482, 220, 22, 8, 284, 220, 8953, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(2 - 30) * (1 - 7) = 168<｜Assistant｜><think>
"
(15 + 29) / (16 / 8) = 18,False,"[128000, 128011, 7, 868, 489, 220, 1682, 8, 611, 320, 845, 611, 220, 23, 8, 284, 220, 972, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 29) / (16 / 8) = 18<｜Assistant｜><think>
"
(32 - 21) + (7 - 13) = 4,False,"[128000, 128011, 7, 843, 482, 220, 1691, 8, 489, 320, 22, 482, 220, 1032, 8, 284, 220, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 - 21) + (7 - 13) = 4<｜Assistant｜><think>
"
(15 + 11) * (17 * 20) = 8836,False,"[128000, 128011, 7, 868, 489, 220, 806, 8, 353, 320, 1114, 353, 220, 508, 8, 284, 220, 24902, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 11) * (17 * 20) = 8836<｜Assistant｜><think>
"
(32 - 6) * (10 - 3) = 182,True,"[128000, 128011, 7, 843, 482, 220, 21, 8, 353, 320, 605, 482, 220, 18, 8, 284, 220, 10828, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 - 6) * (10 - 3) = 182<｜Assistant｜><think>
"
(36 + 31) * (15 - 3) = 804,True,"[128000, 128011, 7, 1927, 489, 220, 2148, 8, 353, 320, 868, 482, 220, 18, 8, 284, 220, 20417, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 + 31) * (15 - 3) = 804<｜Assistant｜><think>
"
(31 - 15) / (2 - 1) = 16,True,"[128000, 128011, 7, 2148, 482, 220, 868, 8, 611, 320, 17, 482, 220, 16, 8, 284, 220, 845, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 - 15) / (2 - 1) = 16<｜Assistant｜><think>
"
(35 * 24) / (7 + 3) = 84,True,"[128000, 128011, 7, 1758, 353, 220, 1187, 8, 611, 320, 22, 489, 220, 18, 8, 284, 220, 5833, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 * 24) / (7 + 3) = 84<｜Assistant｜><think>
"
(10 + 13) - (11 + 9) = 2,False,"[128000, 128011, 7, 605, 489, 220, 1032, 8, 482, 320, 806, 489, 220, 24, 8, 284, 220, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 + 13) - (11 + 9) = 2<｜Assistant｜><think>
"
(29 * 34) + (1 - 4) = 988,False,"[128000, 128011, 7, 1682, 353, 220, 1958, 8, 489, 320, 16, 482, 220, 19, 8, 284, 220, 24538, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 * 34) + (1 - 4) = 988<｜Assistant｜><think>
"
